name,img,Description,price
"Seeking Health, Immune Intensive, 3.04 fl oz (90 ml)","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/skh/skh52168/r/81.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/skh/skh52168/r/87.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/skh/skh52168/r/81.jpg",,"₨6,974.48"
"DaVinci Laboratories, Liposomal A , 1 fl oz (30 ml)","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi01621/r/10.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi01621/r/11.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi01621/r/10.jpg",,"₨3,016.38"
"Carlson, ACES®, Vitamins A, C, E + Selenium, 90 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car04439/r/32.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car04439/r/37.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car04439/r/32.jpg",,
"Carlson, Vitamin A, 3,000 mcg RAE (10,000 IU), 100 Soft Gels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01111/r/8.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01111/r/13.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01111/r/8.jpg",,"₨1,842.41"
"Carlson, Vitamin A, 3,000 mcg RAE (10,000 IU), 250 Soft Gels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01112/r/45.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01112/r/50.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/car/car01112/r/45.jpg",,"₨3,752.96"
"NOW Foods, Ultra A & D3, 100 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00361/r/24.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00361/r/30.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00361/r/34.jpg",,"₨2,298.08"
"Micro Ingredients, Vitamin A, 25,000 IU, 500 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/mii/mii43815/r/2.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/mii/mii43815/r/3.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/mii/mii43815/r/2.jpg","Description
Made With Coconut Oil
GMO Free","₨5,264.74"
"DaVinci Laboratories, A-D-K, 60 Capsules","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi00102/r/37.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi00102/r/43.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/dvi/dvi00102/r/37.jpg",,"₨8,565.05"
"Swanson, Beta Carotene, 3,000 mcg RAE (10,000 IU), 250 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01010/r/24.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01010/r/30.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01010/r/24.jpg",,
"NaturesPlus, Water-Dispersible Vitamin A, 90 Tablets","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nap/nap00981/r/54.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nap/nap00981/r/59.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nap/nap00981/r/54.jpg",,"₨2,392.43"
