name,img,Description,price
"Life Extension, Super Vitamin E, 268 mg (400 IU), 90 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex18639/r/165.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex18639/r/168.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/lex/lex18639/r/165.jpg",,"₨6,924.06"
"21st Century, Vitamin E, 90 mg (200 IU), 110 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen21302/r/15.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen21302/r/21.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cen/cen21302/r/23.jpg",,
"Solgar, Vitamin E, d-Alpha Tocopherol Plus d-Gamma Tocopherol, d-Delta Tocopherol and d-Beta Tocopherol, 100 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03561/r/100.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03561/r/102.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03561/r/100.jpg",,"₨8,927.05"
"NOW Foods, Vegetarian Dry E-400, 268 mg (400 IU), 100 Veg Capsules","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00850/r/26.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00850/r/32.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00850/r/36.jpg",,"₨5,346.15"
"Cococare, Vitamin E Lip Balm, 0.15 oz (4.2 g)","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/coc/coc04700/r/8.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/coc/coc04700/r/10.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/coc/coc04700/r/8.jpg",,
"Solgar, Vitamin E, d-Alpha Tocopherol Plus d-Gamma Tocopherol, d-Delta Tocopherol and d-Beta Tocopherol, 250 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03542/r/57.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03542/r/59.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03542/r/57.jpg",,"₨9,829.92"
"Swanson, Tocotrienols From Annatto, 50 mg, 60 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv02526/r/24.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv02526/r/30.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv02526/r/24.jpg",,"₨5,374.01"
"A.C. Grace Company, Unique E, High Gamma, Mixed Tocopherol Concentrate, 120 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/acg/acg00110/r/35.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/acg/acg00110/r/37.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/acg/acg00110/r/35.jpg",,"₨13,415.66"
"Solgar, Naturally Sourced Vitamin E, 268 mg (400 IU), 50 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03540/r/8.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03540/r/14.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03540/r/8.jpg",,"₨2,793.45"
"Nature's Bounty, Vitamin E-Oil, 2.5 fl oz (75 ml)","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nrt/nrt00810/r/40.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nrt/nrt00810/r/46.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nrt/nrt00810/r/40.jpg",,
"Natural Factors, Mixed Vitamin E, 134 mg (200 IU), 90 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nfs/nfs01400/r/64.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nfs/nfs01400/r/69.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nfs/nfs01400/r/64.jpg",,"₨2,887.34"
"Swanson, Natural E-400, 268 mg (400 IU), 100 Softgels","https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01140/r/24.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01140/r/30.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Authenticity_Graphic2_2025_009en-us.jpg,https://cloudinary.images-iherb.com/image/upload/w_240/f_auto,q_auto:eco/images/cms/banners/dPDP_Fresh_Graphic2_2025_003en-us.jpg,https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01140/r/24.jpg",,"₨3,823.50"
